STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Data Item,REGIONTYPE,Region Type,ASGS_2021,Region,FREQUENCY,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,UNIT_MEASURE,Unit of Measure,UNIT_MULT,Unit of Multiplier,OBS_STATUS,Observation Status,OBS_COMMENT,Observation Comment
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_2,Registered births (no.),SA3,Statistical Area Level 3,60303,South East Coast,A,Annual,2022,,44,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_2,Registered births (no.),SA3,Statistical Area Level 3,60401,Burnie - Ulverstone,A,Annual,2022,,483,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_2,Registered births (no.),SA3,Statistical Area Level 3,60402,Devonport,A,Annual,2022,,437,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_2,Registered births (no.),SA3,Statistical Area Level 3,60403,West Coast,A,Annual,2022,,176,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_2,Registered births (no.),SA3,Statistical Area Level 3,70101,Darwin City,A,Annual,2022,,305,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_2,Registered births (no.),SA3,Statistical Area Level 3,70102,Darwin Suburbs,A,Annual,2022,,859,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_2,Registered births (no.),SA3,Statistical Area Level 3,70103,Litchfield,A,Annual,2022,,251,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_2,Registered births (no.),SA3,Statistical Area Level 3,70104,Palmerston,A,Annual,2022,,718,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_2,Registered births (no.),SA3,Statistical Area Level 3,70201,Alice Springs,A,Annual,2022,,656,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_2,Registered births (no.),SA3,Statistical Area Level 3,70202,Barkly,A,Annual,2022,,115,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_2,Registered births (no.),SA3,Statistical Area Level 3,70203,Daly - Tiwi - West Arnhem,A,Annual,2022,,178,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_2,Registered births (no.),SA3,Statistical Area Level 3,70204,East Arnhem,A,Annual,2022,,240,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_2,Registered births (no.),SA3,Statistical Area Level 3,70205,Katherine,A,Annual,2022,,287,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_2,Registered births (no.),SA3,Statistical Area Level 3,80101,Belconnen,A,Annual,2022,,1359,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_2,Registered births (no.),SA3,Statistical Area Level 3,80103,Canberra East,A,Annual,2022,,15,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_2,Registered births (no.),SA3,Statistical Area Level 3,80104,Gungahlin,A,Annual,2022,,1305,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_2,Registered births (no.),SA3,Statistical Area Level 3,80105,North Canberra,A,Annual,2022,,522,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_2,Registered births (no.),SA3,Statistical Area Level 3,80106,South Canberra,A,Annual,2022,,260,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_2,Registered births (no.),SA3,Statistical Area Level 3,80107,Tuggeranong,A,Annual,2022,,1065,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_2,Registered births (no.),SA3,Statistical Area Level 3,80108,Weston Creek,A,Annual,2022,,248,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_2,Registered births (no.),SA3,Statistical Area Level 3,80109,Woden Valley,A,Annual,2022,,433,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_2,Registered births (no.),SA3,Statistical Area Level 3,80110,Molonglo,A,Annual,2022,,237,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_2,Registered births (no.),SA3,Statistical Area Level 3,80111,Uriarra - Namadgi,A,Annual,2022,,9,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,10201,Gosford,A,Annual,2022,,1.87,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,10202,Wyong,A,Annual,2022,,2.05,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,11501,Baulkham Hills,A,Annual,2022,,1.36,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,11502,Dural - Wisemans Ferry,A,Annual,2022,,1.66,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,11503,Hawkesbury,A,Annual,2022,,2.11,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,11504,Rouse Hill - McGraths Hill,A,Annual,2022,,1.85,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,11601,Blacktown,A,Annual,2022,,1.83,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,11602,Blacktown - North,A,Annual,2022,,1.84,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,11603,Mount Druitt,A,Annual,2022,,2.1,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,11701,Botany,A,Annual,2022,,1.41,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,11702,Marrickville - Sydenham - Petersham,A,Annual,2022,,1.14,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,11703,Sydney Inner City,A,Annual,2022,,0.87,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,11801,Eastern Suburbs - North,A,Annual,2022,,1.35,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,11802,Eastern Suburbs - South,A,Annual,2022,,1.38,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,11901,Bankstown,A,Annual,2022,,1.98,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,11902,Canterbury,A,Annual,2022,,1.85,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,11903,Hurstville,A,Annual,2022,,1.38,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,11904,Kogarah - Rockdale,A,Annual,2022,,1.46,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12001,Canada Bay,A,Annual,2022,,1.44,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12002,Leichhardt,A,Annual,2022,,1.59,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12003,Strathfield - Burwood - Ashfield,A,Annual,2022,,1.15,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12101,Chatswood - Lane Cove,A,Annual,2022,,1.32,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12102,Hornsby,A,Annual,2022,,1.55,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12103,Ku-ring-gai,A,Annual,2022,,1.29,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12104,North Sydney - Mosman,A,Annual,2022,,1.32,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12201,Manly,A,Annual,2022,,1.58,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12202,Pittwater,A,Annual,2022,,1.95,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12203,Warringah,A,Annual,2022,,1.76,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12301,Camden,A,Annual,2022,,2.11,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12302,Campbelltown (NSW),A,Annual,2022,,2,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12303,Wollondilly,A,Annual,2022,,2.25,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12401,Blue Mountains,A,Annual,2022,,1.79,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12403,Penrith,A,Annual,2022,,1.96,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12404,Richmond - Windsor,A,Annual,2022,,1.91,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12405,St Marys,A,Annual,2022,,2.04,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12501,Auburn,A,Annual,2022,,1.5,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12502,Carlingford,A,Annual,2022,,1.45,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12503,Merrylands - Guildford,A,Annual,2022,,2.12,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12504,Parramatta,A,Annual,2022,,1.48,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12601,Pennant Hills - Epping,A,Annual,2022,,1.14,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12602,Ryde - Hunters Hill,A,Annual,2022,,1.25,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12701,Bringelly - Green Valley,A,Annual,2022,,2.12,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12702,Fairfield,A,Annual,2022,,1.54,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12703,Liverpool,A,Annual,2022,,1.94,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12801,Cronulla - Miranda - Caringbah,A,Annual,2022,,1.83,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,12802,Sutherland - Menai - Heathcote,A,Annual,2022,,1.84,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,10102,Queanbeyan,A,Annual,2022,,2,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,10103,Snowy Mountains,A,Annual,2022,,1.53,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,10104,South Coast,A,Annual,2022,,2.12,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,10105,Goulburn - Mulwaree,A,Annual,2022,,2.05,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,10106,Young - Yass,A,Annual,2022,,2.07,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,10301,Bathurst,A,Annual,2022,,1.95,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,10302,Lachlan Valley,A,Annual,2022,,2.38,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,10303,Lithgow - Mudgee,A,Annual,2022,,2.24,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,10304,Orange,A,Annual,2022,,2.17,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,10401,Clarence Valley,A,Annual,2022,,2.2,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,10402,Coffs Harbour,A,Annual,2022,,1.9,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,10501,Bourke - Cobar - Coonamble,A,Annual,2022,,2.69,,RATE,Rate,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,BD_3,Total fertility rate (births per female) (rate),SA3,Statistical Area Level 3,10502,Broken Hill and Far West,A,Annual,2022,,2.15,,RATE,Rate,,,,,,
